genotype,time,Alanine,Asparagine,Aspartate,BetaAlanine,Citrate,Fructose,Fumarate_carefulMaleic,GABA,Glucose,Glutamate,Glutamine,Glycerate,Glycerol,Glycine,Glycolate,Isoleucine,Leucine,Lysine,Malate,Maltose,Methionine,MyoInosirtol,Nicotinamide,Oxoglutarate,Palmitate,Phenylalanine,Phosphate,Proline,Putrescine,Pyruvate,Serine,Succinate,Sucrose_overload,Threitol,ThreonicAcid,Tryptophan,Valine
hpr1-1,-21,0.01876604282,0.0114047586,0.0138656458266667,0.00246862050025,0.0146239046625,0.0050659542375,0.0313534100575,0.00422361738625,0.01236964101925,0.210133370825,0.0285771666525,0.089384127555,0.002907278242,0.0080124663675,0.0482783795425,0.00159867984633333,0.00150211301275,0.00379030644275,0.0620465984625,0.00328592628433333,0.002533754368,0.01273082932425,0.04193875854,0.00494971649125,0.0121177832433333,0.0045431026125,0.0073913925655,0.0223168381925,0.00559048259425,0.0020370374125,0.1323529473025,0.0196061560175,0.10383574856,0.0012594465125,0.0696011518075,0.00318645022175,0.003894982827
hpr1-1,3,0.00902902829666667,0.01297735603,0.011172106335,0.00279138772775,0.0128906001425,0.0265340694825,0.05299322344,0.00357149251566667,0.0641635712675,0.132321686675,0.03921229929,0.0732029616475,0.00303862942,0.0350678776166667,0.1335510353,0.00285263610133333,0.00162900215075,0.0037510981135,0.08408241055,0.0039226723995,0.00298275347975,0.01098850321,0.0445160401766667,0.005221471793,0.01203804158,0.005363161441,0.00753000533625,0.0295895806033333,0.006016682594,0.00150764892166667,0.217637862175,0.0191358252975,0.127818223525,0.0012925502715,0.06491652096,0.00327584277733333,0.004226769071
hpr1-1,27,0.010541647773,0.015105755295,0.0113380965675,0.00410617936375,0.01156213878225,0.01961213491,0.0648248641525,0.00378394349666667,0.07224962872,0.115422623633333,0.067154066555,0.117249836433333,0.00289293369533333,0.03950584942,0.19758286,0.00307512323225,0.002217243279,0.003856072162,0.12916414265,0.00362345765975,0.00283450394625,0.00882367046075,0.0487245937475,0.00518447813333333,0.01180318649,0.00593839969266667,0.00732178583066667,0.0213672036325,0.00755167405175,0.00269502509166667,0.22210900885,0.0254556393575,0.14823341605,0.00130024682766667,0.0539831772,0.003492782596,0.00462006705625
hpr1-1,75,0.01231486866,0.01581342984,0.01084648712525,0.00404447411575,0.010974716994,0.02251075491,0.0737898358625,0.00445013632733333,0.0533401240075,0.123273997925,0.0873806240425,0.285334589866667,0.0032981519035,0.033149720525,0.329626058025,0.00325421824166667,0.00262317033225,0.00476125007233333,0.172550762625,0.00791814991175,0.00300975950033333,0.007333160396,0.0442333126775,0.006359200039,0.01182860379,0.00913112242775,0.00790137264425,0.0444446108725,0.0089995217625,0.005227429712,0.251465898125,0.043825942115,0.1441345145,0.00144427237875,0.05834273056,0.00389102013775,0.00765247526725
hpr1-1,123,0.01057606870925,0.01738483274,0.01028349650375,0.00430137561225,0.0115660657233333,0.0168410296966667,0.0766999194,0.00467232704375,0.0409833642033333,0.126893849975,0.1055575792825,0.4675930704,0.0033101413525,0.0327104677,0.421030112875,0.00310786736233333,0.0033622694755,0.004767477915,0.192298894975,0.006563469095,0.003146010847,0.0077211419145,0.0544214857975,0.00641100532325,0.012053707075,0.00909268656,0.0082536494025,0.0582240812725,0.00829649638425,0.005260590477,0.288815732466667,0.04421300019,0.141610776525,0.00151829357875,0.06393426672,0.00429229296233333,0.007451006228
hpr1-2,-21,0.01812501743,0.01079738528,0.01230015132,0.002614847291,0.0125744830733333,0.00508083368233333,0.0335955273466667,0.00374328733733333,0.0113744274133333,0.186967353733333,0.0244473276666667,0.105719517333333,0.00296917696133333,0.0111496276726667,0.0714491641833333,0.00187360391166667,0.00163865692533333,0.003717914238,0.0787984808966667,0.00347788072733333,0.00257516096366667,0.00751601487466667,0.04819447015,0.00514675506166667,0.01171771103,0.00477307312,0.007335601505,0.0238866249166667,0.00571727291533333,0.00283716187566667,0.175321792533333,0.0239923980766667,0.100486679903333,0.00126966874633333,0.05484470436,0.00322400077633333,0.003925413859
hpr1-2,3,0.00976766965375,0.0114912993625,0.0104556259283333,0.00270371642875,0.012842677915,0.025411887025,0.05242050273,0.00351770337775,0.0596749134625,0.12249894795,0.0333273012833333,0.069033821695,0.00292075546375,0.03222055293,0.1159033199875,0.00252512554975,0.0014634410675,0.00351073630575,0.0913299861925,0.00341878989875,0.002933612343,0.009459616026,0.0596167066225,0.005186505483,0.011562336225,0.00468231164875,0.00722648677225,0.03181263488,0.00563534352725,0.00196507516425,0.206992366375,0.0197204753225,0.1187425585,0.001237764457,0.05670254629,0.00320898495766667,0.0035497637355
hpr1-2,27,0.01083232904575,0.01291844824,0.01156432956,0.004716887505,0.0119190529575,0.01848476343,0.06409284793,0.0043885979965,0.0662731674325,0.106914948565,0.0526528875366667,0.1237246886,0.00310337458625,0.0393986857225,0.212092060275,0.00341719268433333,0.00208676657366667,0.00404956098975,0.12707865805,0.0036794977405,0.00301932216433333,0.00817782536525,0.0329237591766667,0.00491744551175,0.011861497535,0.006357582629,0.00758443019766667,0.02269673719,0.0073917076025,0.002422096655,0.2222302232,0.02404576922,0.141083521533333,0.001318698281,0.0584609256325,0.00352497984,0.0047398461695
hpr1-2,75,0.01307224505,0.0160914780075,0.0108130973755,0.00415779353275,0.0115927218225,0.017043680185,0.07515191874,0.00470090086125,0.045593526465,0.116397543965,0.0808307073775,0.360743820775,0.00365264546275,0.03144164706,0.341217050266667,0.00324941702125,0.0028296038115,0.0045273073225,0.170674824175,0.00912841440475,0.0029515517175,0.00598467339166667,0.0374615329125,0.00614822129625,0.0118140355925,0.00824989288775,0.00792133732325,0.03841278868,0.0081183393315,0.0053489860115,0.253953546,0.041408676575,0.143195852275,0.001390137624,0.05232514393,0.00394305640325,0.00601593452966667
hpr1-2,123,0.01110021588,0.0155162391325,0.01021553332625,0.00394129688725,0.0151499638875,0.01094162091,0.07094594999,0.003989519177,0.032631048165,0.1218494463875,0.07125251125,0.3984020341,0.0032658785325,0.033751612265,0.36907750045,0.0033862540925,0.003191814511,0.00445232780725,0.18676508515,0.0057499601125,0.002882100345,0.00587981726033333,0.0373177910433333,0.006042656867,0.0115206137725,0.00770402142925,0.00786431492325,0.0452920905925,0.00732487232525,0.00486266211625,0.273394721025,0.03928139656,0.12966597675,0.00142418816475,0.05963794656,0.0038765540795,0.00623978127075
