genotype,time,Alanine,Asparagine,Aspartate,BetaAlanine,Citrate,Fructose,Fumarate_carefulMaleic,GABA,Glucose,Glutamate,Glutamine,Glycerate,Glycerol,Glycine,Glycolate,Isoleucine,Leucine,Lysine,Malate,Maltose,Methionine,MyoInosirtol,Nicotinamide,Oxoglutarate,Palmitate,Phenylalanine,Phosphate,Proline,Putrescine,Pyruvate,Serine,Succinate,Sucrose_overload,Threitol,ThreonicAcid,Tryptophan,Valine
hpr1-1,-21,0.00705837101324794,0.000323489690258322,0.00038951678615083,0.00014548546403822,0.00058827453494084,0.000413266113836399,0.00551801948259242,0.00055944778460644,0.00307017445990632,0.0109516053071015,0.0013723760084419,0.0330115910634421,5.84977494428649e-05,0.00205069602853144,0.0145157803615853,7.83275646617815e-05,0.000184421040047394,7.14071874352219e-05,0.0214869674945088,1.8979088205491e-05,7.03003834028959e-05,0.00547213111673261,0.0058331888817208,0.000445612887695964,0.0003024039773777,0.000342174509811445,9.65186928547367e-05,0.00759214039282186,0.000206995714374087,0.000479757402899412,0.0595949247732281,0.00497263794062875,0.0116477476238435,4.01400136119152e-05,0.00150927071226006,0.000132283632955019,0.000514868741669489
hpr1-1,3,0.000468668971569003,0.000226900456389361,0.000616503895225332,8.73339110804595e-05,0.00114484961217876,0.00559021715061393,0.00345738120775406,0.000157133727099134,0.0142635914163235,0.0109142553458192,0.000445686439513125,0.00923691810417722,8.62675572987843e-05,0.00245280698893446,0.0114909725890347,9.86485311925108e-05,0.000129003986110158,9.66060007420415e-05,0.0137517204458467,0.00056248006490832,0.00030706661015278,0.000700491560905363,0.00498848311505437,0.00031382662550317,0.000455266934638567,0.000119668985536469,0.000327517124016639,0.00239049963761641,0.000247658394130048,0.000127476902886261,0.0236439525880196,0.00156027669077185,0.00936418921910225,4.17216960850399e-05,0.00497009083335877,6.99819347484153e-05,0.000194972289718016
hpr1-1,27,0.00237797216153464,0.00242150404118001,0.000780897739918595,0.000540133438816101,0.00150753853630295,0.00492473758937816,0.00504911051100173,6.46716202776196e-05,0.0157830670297925,0.00180821920152905,0.0129094482793324,0.0066912235815464,8.3189316952057e-05,0.00266093546459751,0.0100981720602758,0.000296635575712901,0.000259529919695895,9.03766869315351e-05,0.017165435582749,0.000228844003802526,0.000319140601209246,0.00107917394737286,0.0258332349124835,0.000139036765214676,0.000133270109028917,7.66972275202646e-05,0.000188124594171068,0.00391227058041939,0.000594030320450564,0.000170139140792871,0.0228729187938254,0.00233082548467739,0.0140162332139718,3.35180078436422e-05,0.00258230583113826,0.000127090682050959,0.000700088829991571
hpr1-1,75,0.000246816975186862,0.00140142635188971,0.000669977717808351,0.000360083700453911,0.000942394946424621,0.00412233058440407,0.00460293325310794,0.000519580147346244,0.0105131040949477,0.00642864539895683,0.0105584283288913,0.00471172232837968,0.000122346151100474,0.00284296643185789,0.0624980461273778,0.000144465151262878,0.000165135612916612,0.000143029697293991,0.0287421833772552,0.00163491744252513,9.14803913484539e-05,0.000827612691208311,0.00541507339168661,0.000164212399373332,0.000336820067405767,0.000674779570945329,0.000324921606419467,0.0109533198141749,0.000572939121825147,0.000493859723013335,0.0226448858689011,0.00264166621324649,0.00678905954173444,3.27218938596833e-05,0.00724995517908969,0.000256272828043948,0.000999433091978845
hpr1-1,123,0.000688661787406762,0.00157673574777666,0.000879523124533316,0.000154046191328035,0.000384111427973086,0.000503260995614503,0.0120143316660694,0.000742018257549565,0.00145531946986756,0.0118721107170994,0.0108233134725231,0.0391537096320023,0.000246643212624538,0.000677118296106806,0.0359142489741009,0.000104095533012696,0.000636628819591179,0.000206409194193251,0.029693513112071,0.00194999611536355,5.85068569647278e-05,0.00148786219098547,0.0108336911585919,0.000876346452251655,0.000272138404647529,0.000109077313659373,0.00041791149519477,0.0104712012045126,0.000499244563911617,0.000835193633188508,0.00232611458810539,0.00414511371578788,0.0095373195005077,5.31542525108246e-05,0.00859739617487413,0.000104518902583594,0.000640015456011591
hpr1-2,-21,0.00372744603578536,0.000617334645174415,0.000882984882194983,0.000102262821343309,0.000833501248497531,0.000179578592421517,0.00176251557401739,0.000170747682565487,0.000626701687871545,0.0164186174947997,0.00267704429906564,0.00143986543721721,6.99777651369013e-05,0.00177622159854462,0.0121611437987173,7.32678851549581e-05,7.85962509647401e-05,0.000166312448628515,0.0114887553026828,0.000196220822353213,0.000112752408214543,0.00107212460281075,0.00364507258590813,0.000117088099139639,0.000176413788025799,0.000167351592987183,0.000184507268702867,0.00423582143062008,0.000364482039960936,0.000619116386976637,0.0108239098596208,0.00166613902445348,0.00595473156721226,2.46376517093355e-05,0.00504086493811582,8.68548852585324e-05,0.000505289105796872
hpr1-2,3,0.00195154604576844,0.000606117420742785,0.000475174132914122,7.74676193481318e-05,0.00142747853366173,0.00524339677733764,0.00181406046609795,0.000347100291261508,0.0148580493774472,0.0116668112833501,0.000546236408804967,0.00357938100827567,0.000236161755584082,0.000765752017861274,0.0195768135518834,4.71194364103968e-05,6.54145679125114e-05,8.7950823692373e-05,0.0135901245663331,0.0002565556758449,0.000115737236595366,0.00164167281829919,0.0302544599607042,0.000378871508142271,0.000416338881937547,0.000303337840593765,0.00026354273372087,0.00460805833406848,0.000253648845531455,0.000190829154758639,0.00745279939494453,0.00106261238838932,0.00542631705480333,4.08370943672365e-05,0.00558874557940596,0.000113991784592415,0.000210791279000779
hpr1-2,27,0.00157424511166963,5.91321052392425e-05,0.00106334509884038,6.68787156358905e-05,0.00193185424577202,0.00102726422306333,0.00624476121714579,0.000850413127499873,0.00979585304589316,0.0130313723034086,0.0032494609030001,0.0122291161872549,0.000200040661592494,0.00142008386980078,0.0229646180539718,6.5247846228428e-05,0.00010139973469062,0.000196364064292154,0.0118824669172182,0.000398228009640628,0.000112119820521328,0.000782487618143768,0.00347299026434895,0.000267865827179481,0.000282767947506717,0.0005465749216083,0.000176611860933414,0.00177656107407605,0.000505151867239365,0.000338816628727464,0.0104778711275723,0.00100439580779018,0.00305151692785519,3.54602969237529e-05,0.00216342557155966,4.12789992681908e-05,0.000789270660538354
hpr1-2,75,0.000889565300776989,0.00106260128108823,0.00101818423075589,0.000229181144981664,0.00124194824659104,0.00206339719312355,0.0126463265232585,0.000274733024386374,0.00721539478436403,0.0155616250461795,0.0107758402370065,0.0320188621516031,0.000271251296489273,0.00124130212461241,0.0416975543708587,0.00033590462025137,0.000355986674246398,0.000189548697801755,0.0187818638198554,0.0034814005837434,4.99398569436293e-05,0.000123000140900928,0.00206605539586349,0.000170863320235537,0.000437204144104354,0.000815887960507606,0.000368449523944747,0.00147305218095331,0.00134584868439704,0.00062673052505315,0.016106916667482,0.00120744163796906,0.00557721604738373,6.29477898147569e-05,0.00512160686286588,0.000492705923520355,0.000635819678298682
hpr1-2,123,0.00064445883832868,0.00245067573503987,0.000599080103690443,0.000436378165922978,0.00167550690951436,0.000475077534577794,0.0062813922518779,0.000229999170663073,0.0040108820791028,0.0242977638986133,0.0212972955673199,0.0614910387005513,0.000126172426240009,0.00580576515427656,0.0596922093755645,0.000238015224509452,4.68800799819065e-05,0.000312392040869143,0.00900224952500277,0.00168198774418413,0.000182593263715976,0.000370050490265183,0.00196641590612057,0.00021104518397693,0.00041703085012441,0.00107132540237055,0.000383074774764349,0.00544511803430214,0.000355669929140428,0.000676685764979699,0.0299550099448199,0.00543886164329165,0.00498655098940986,6.10687685589038e-05,0.0120317316240625,0.000359656794979182,0.000546399289875072
